07/13/2010,00:44:01,85,1.2605,1.2607,1.2603,1.2609
07/13/2010,00:45:01,73,1.2607,1.2607,1.2603,1.2609
07/13/2010,00:46:01,117,1.2605,1.2604,1.2601,1.2608
07/13/2010,00:47:01,73,1.2603,1.2604,1.2601,1.2607
07/13/2010,00:48:01,45,1.2605,1.2606,1.2601,1.2607
07/13/2010,00:49:01,151,1.2606,1.2605,1.2602,1.2608
07/13/2010,00:50:01,196,1.2606,1.2605,1.2601,1.2607
07/13/2010,00:51:01,78,1.2605,1.2605,1.2602,1.2608
07/13/2010,00:52:01,131,1.2604,1.2606,1.2603,1.2608
07/13/2010,00:53:01,108,1.2607,1.2607,1.2601,1.2608
07/13/2010,00:54:01,187,1.2604,1.2606,1.2603,1.261
07/13/2010,00:55:01,138,1.2608,1.2606,1.2603,1.261
07/13/2010,00:56:01,181,1.2606,1.2606,1.2603,1.2609
07/13/2010,00:57:01,229,1.2606,1.2607,1.2603,1.2609
07/13/2010,00:58:01,121,1.2605,1.2606,1.2603,1.2608
07/13/2010,00:59:01,149,1.2606,1.2607,1.2603,1.2609
07/13/2010,01:00:01,277,1.2606,1.2606,1.2603,1.2611
07/13/2010,01:01:01,161,1.2604,1.2606,1.2602,1.261
07/13/2010,01:02:01,227,1.2607,1.2607,1.2604,1.261
07/13/2010,01:03:01,119,1.2607,1.2606,1.2603,1.261
07/13/2010,01:04:01,154,1.2604,1.2608,1.2603,1.2611
07/13/2010,01:05:01,46,1.2608,1.2608,1.2605,1.261
07/13/2010,01:06:01,39,1.2609,1.2607,1.2605,1.261
07/13/2010,01:07:01,74,1.2608,1.2608,1.2604,1.261
07/13/2010,01:08:01,132,1.2606,1.2603,1.2601,1.2609
07/13/2010,01:09:01,140,1.2604,1.2605,1.2601,1.2608
07/13/2010,01:10:01,90,1.2604,1.2605,1.2601,1.2607
07/13/2010,01:11:01,37,1.2605,1.2605,1.2602,1.2608
07/13/2010,01:12:01,342,1.2604,1.2608,1.2603,1.2611
07/13/2010,01:13:01,236,1.2607,1.2609,1.2605,1.2611
07/13/2010,01:14:01,220,1.2609,1.261,1.2606,1.2613
07/13/2010,01:15:01,123,1.2611,1.2611,1.2606,1.2612
07/13/2010,01:16:01,180,1.2612,1.261,1.2607,1.2613
07/13/2010,01:17:01,127,1.2609,1.2609,1.2605,1.2612
07/13/2010,01:18:01,85,1.2609,1.261,1.2607,1.2612
07/13/2010,01:19:01,92,1.2611,1.2607,1.2606,1.2612
07/13/2010,01:20:01,92,1.2608,1.261,1.2607,1.2612
07/13/2010,01:21:01,110,1.2611,1.261,1.2606,1.2612
07/13/2010,01:22:01,179,1.2608,1.261,1.2606,1.2613
07/13/2010,01:23:01,206,1.261,1.261,1.2608,1.2614
07/13/2010,01:24:01,231,1.2609,1.2611,1.2606,1.2614
07/13/2010,01:25:01,147,1.2611,1.2612,1.2608,1.2614
07/13/2010,01:26:01,172,1.2613,1.261,1.2607,1.2613
07/13/2010,01:27:01,192,1.2608,1.2609,1.2606,1.2612
07/13/2010,01:28:01,166,1.261,1.2608,1.2605,1.2611
07/13/2010,01:29:01,129,1.2608,1.2608,1.2605,1.2611
07/13/2010,01:30:01,219,1.2609,1.2608,1.2605,1.2612
07/13/2010,01:31:01,149,1.2609,1.2608,1.2604,1.261
07/13/2010,01:32:01,254,1.2608,1.2607,1.2603,1.261
07/13/2010,01:33:01,224,1.2606,1.2605,1.2603,1.261
07/13/2010,01:34:01,130,1.2605,1.2606,1.2602,1.2609
07/13/2010,01:35:01,45,1.2606,1.2606,1.2603,1.2607
07/13/2010,01:36:01,44,1.2605,1.2604,1.2601,1.2607
07/13/2010,01:37:01,28,1.2603,1.2604,1.26,1.2606
07/13/2010,01:38:01,82,1.2604,1.2606,1.2601,1.2607
07/13/2010,01:39:01,157,1.2606,1.2605,1.2601,1.2607
07/13/2010,01:40:01,90,1.2605,1.2605,1.2601,1.2607
07/13/2010,01:41:01,212,1.2605,1.2602,1.2599,1.2607
07/13/2010,01:42:01,168,1.2602,1.2602,1.2599,1.2605
07/13/2010,01:43:01,122,1.2603,1.26,1.2599,1.2605
07/13/2010,01:44:01,173,1.2602,1.2598,1.2596,1.2603
07/13/2010,01:45:01,389,1.2599,1.2598,1.2593,1.26
07/13/2010,01:46:01,137,1.2597,1.2598,1.2594,1.2601
07/13/2010,01:47:01,143,1.2599,1.2597,1.2594,1.2601
07/13/2010,01:48:01,225,1.2596,1.2597,1.2593,1.2599
07/13/2010,01:49:01,164,1.2597,1.2599,1.2594,1.2601
07/13/2010,01:50:01,204,1.2599,1.2602,1.2595,1.2605
07/13/2010,01:51:01,145,1.26,1.26,1.2594,1.2604
07/13/2010,01:52:01,126,1.2599,1.2599,1.2594,1.2601
07/13/2010,01:53:01,210,1.2599,1.2603,1.2595,1.2605
07/13/2010,01:54:01,199,1.2602,1.2601,1.2598,1.2606
07/13/2010,01:55:01,90,1.2604,1.2599,1.2597,1.2605
07/13/2010,01:56:01,117,1.2601,1.2601,1.2598,1.2604
07/13/2010,01:57:01,58,1.2601,1.2603,1.2599,1.2604
07/13/2010,01:58:01,61,1.2602,1.2602,1.2598,1.2604
07/13/2010,01:59:01,65,1.2602,1.2602,1.2599,1.2604
07/13/2010,02:00:01,123,1.26,1.2601,1.2598,1.2604
07/13/2010,02:01:01,58,1.2602,1.2601,1.2599,1.2603
07/13/2010,02:02:01,144,1.2601,1.2601,1.2597,1.2603
07/13/2010,02:03:01,95,1.2601,1.26,1.2597,1.2603
07/13/2010,02:04:01,151,1.26,1.2601,1.2596,1.2603
07/13/2010,02:05:01,174,1.2599,1.26,1.2595,1.2602
07/13/2010,02:06:01,75,1.2598,1.2601,1.2596,1.2602
07/13/2010,02:07:01,154,1.26,1.2598,1.2596,1.2602
07/13/2010,02:08:01,142,1.2598,1.2598,1.2596,1.2601
07/13/2010,02:09:01,122,1.2598,1.2598,1.2594,1.26
07/13/2010,02:10:01,248,1.2598,1.2593,1.259,1.2599
07/13/2010,02:11:01,188,1.2593,1.2593,1.259,1.2597
07/13/2010,02:12:01,170,1.2593,1.2594,1.259,1.2596
07/13/2010,02:13:01,127,1.2594,1.2594,1.2589,1.2595
07/13/2010,02:14:01,151,1.2595,1.2595,1.259,1.2597
07/13/2010,02:15:01,113,1.2595,1.2596,1.2591,1.2597
07/13/2010,02:16:01,136,1.2595,1.2597,1.2592,1.2598
07/13/2010,02:17:01,155,1.2596,1.2597,1.2592,1.2598
07/13/2010,02:18:01,82,1.2595,1.2595,1.2592,1.2597
07/13/2010,02:19:01,111,1.2593,1.2594,1.2591,1.2597
